"mm","mdd","dd","hr","Ts_c","VPD","precip","uh","O3_ppb_zR","Rn_MJ","P_kPa","PAR"
8,9,221,13,12.2136,0,0.638333333,3.54775,30,0.0749898,99.601,56.1831687
8,9,221,14,13.3057,0,0.638333333,3.67297,30,0.20472372,99.4848,136.5349424
8,9,221,15,14.5152,0,0.638333333,2.33906,30,0.06694848,99.4215,102.5922042
8,9,221,16,15.6158,0,0.638333333,1.33716,30,0.07567776,99.3968,55.3519314
8,9,221,17,15.9663,0.403444034,0.638333333,2.15247,30,0.20313216,99.3507,117.1532525
8,9,221,18,15.9318,0.409807869,0.638333333,2.41041,30,0.1649916,99.3523,24.00243975
8,9,221,19,15.7233,0.352185694,0.638333333,2.46215,30,0.010470924,99.3285,8.843011695
8,9,221,20,15.4138,0.306671093,0.638333333,2.68055,30,0,99.3228,0
8,9,221,21,15.4767,0.420922153,0.638333333,2.27956,30,0,99.3195,0
8,9,221,22,15.2321,0.492373593,0.638333333,2.39794,30,0,99.3107,0
8,9,221,23,14.9436,0.497122435,0.638333333,1.80436,30,0,99.302,0
8,9,221,24,14.1195,0.391796451,0.638333333,1.72368,30,0,99.3048,0
8,10,222,1,5.67527,0,0.097916667,0.55107,30,0,99.2818,0
8,10,222,2,5.37576,0,0.097916667,1.89896,30,0,99.3012,0
8,10,222,3,5.26142,0,0.097916667,1.83266,30,0,99.349,7.7126976
8,10,222,4,4.59964,0,0.097916667,2.27316,30,0,99.3827,182.3788517
8,10,222,5,5.11408,0.014812484,0.097916667,2.62423,30,0.009663588,99.4415,273.6687375
8,10,222,6,7.64304,0.071264038,0.097916667,3.33826,30,0.04558032,99.4908,26.4626307
8,10,222,7,10.1733,0,0.097916667,3.38984,30,0.09530748,99.549,62.1338571
8,10,222,8,10.1822,0,0.097916667,2.98232,30,0.10644192,99.6142,69.78012975
8,10,222,9,10.4389,0,0.097916667,3.0312,30,0.20683008,99.6712,141.2887478
8,10,222,10,10.7908,0,0.097916667,3.20562,30,0.22022964,99.7235,150.3644936
8,10,222,11,10.5784,0,0.097916667,3.20834,30,0.27419472,99.7965,187.0995474
8,10,222,12,10.6184,0,0.097916667,3.21202,30,0.3985668,99.8407,273.436353
8,10,222,13,10.3746,0,0.097916667,3.38953,30,0.34696404,99.8843,237.065094
8,10,222,14,10.6481,0.00984362,0.097916667,3.11935,30,0.27140544,99.9442,188.8615566
8,10,222,15,10.6116,0.003628423,0.097916667,3.4261,30,0.17322804,100.033,123.0708312
8,10,222,16,10.463,0.002113957,0.097916667,2.62892,30,0.12723084,100.08,91.0897884
8,10,222,17,10.2989,0,0.097916667,2.41718,30,0.08535816,100.152,60.67106865
8,10,222,18,9.8246,0,0.097916667,2.43111,30,0.14494752,100.172,109.6069257
8,10,222,19,10.6253,0.005127769,0.097916667,2.15022,30,0.15857352,100.19,146.5081448
8,10,222,20,10.499,0.03029591,0.097916667,2.04384,30,0,100.225,16.65544955
8,10,222,21,8.59639,0.007641484,0.097916667,2.0256,30,0,100.257,0
8,10,222,22,7.74867,0.006685084,0.097916667,2.03828,30,0,100.293,0
8,10,222,23,6.56708,0.000649217,0.097916667,2.15891,30,0,100.323,0
8,10,222,24,5.96281,0,0.097916667,2.39939,30,0,100.345,0
8,11,223,1,5.67527,0,0.008333333,2.12937,30,0,100.36,0
8,11,223,2,5.37576,0,0.008333333,2.23957,30,0,100.36,0
8,11,223,3,5.26142,0,0.008333333,2.41947,30,0,100.385,0
8,11,223,4,4.59964,0,0.008333333,2.56015,30,0,100.4,0
8,11,223,5,5.11408,0.014812484,0.008333333,2.84075,30,0,100.408,116.9206623
8,11,223,6,7.64304,0.071264038,0.008333333,2.53636,30,0.026799264,100.422,223.767765
8,11,223,7,9.33272,0.163190102,0.008333333,2.95478,30,0.5734188,100.42,607.9733775
8,11,223,8,10.5316,0.280055466,0.008333333,2.99415,30,0.9603756,100.448,854.1816705
8,11,223,9,12.7615,0.384656519,0.008333333,2.59432,30,1.3905324,100.465,1121.467032
8,11,223,10,14.1319,0.505332537,0.008333333,2.04726,30,1.645686,100.49,1271.566854
8,11,223,11,15.4443,0.660036624,0.008333333,2.08489,30,1.4657004,100.495,1113.987542
8,11,223,12,15.3181,0.672719579,0.008333333,2.256,30,0.5626044,100.488,543.7118655
8,11,223,13,15.9598,0.816997888,0.008333333,2.48185,30,1.8033444,100.493,1302.284795
8,11,223,14,16.5391,1.035165998,0.008333333,1.96254,30,1.7981388,100.512,1331.705084
8,11,223,15,16.8757,1.062375576,0.008333333,1.81589,30,1.2428172,100.52,954.8802495
8,11,223,16,16.0518,0.915922901,0.008333333,1.60111,30,0.2563956,100.532,320.7091185
8,11,223,17,16.4501,0.955934813,0.008333333,1.11045,30,0.5292864,100.532,486.1339785
8,11,223,18,15.7747,0.813627396,0.008333333,1.44696,30,0.029209608,100.557,157.7779704
8,11,223,19,14.8804,0.629757543,0.008333333,1.36155,30,0,100.583,92.0538756
8,11,223,20,14.1271,0.498367907,0.008333333,1.77467,30,0,100.608,6.914837295
8,11,223,21,13.5692,0.42985817,0.008333333,1.12368,30,0,100.625,0
8,11,223,22,12.7419,0.348769069,0.008333333,2.28216,30,0,100.65,0
8,11,223,23,12.2551,0.439831384,0.008333333,2.00386,30,0,100.647,0
8,11,223,24,11.7912,0.424467096,0.008333333,2.16955,30,0,100.65,0
8,12,224,1,10.2302,0.275299337,0,2.36439,30,0,100.65,0
8,12,224,2,8.90734,0.20444262,0,2.28741,30,0,100.658,0
8,12,224,3,8.36082,0.14325779,0,2.66401,30,0,100.675,0
8,12,224,4,8.51177,0.165675363,0,2.9013,30,0,100.7,2.327114835
8,12,224,5,9.13979,0.204394646,0,2.9424,30,0,100.718,65.0261187
8,12,224,6,10.4417,0.324176919,0,3.34373,30,0.18224856,100.725,351.82602
8,12,224,7,11.1359,0.393776738,0,3.64488,30,0.6105816,100.743,647.3018835
8,12,224,8,12.0891,0.465064511,0,3.53599,30,0.9483444,100.758,862.5927555
8,12,224,9,13.0225,0.53499358,0,2.84041,30,1.3367232,100.765,1099.758618
8,12,224,10,14.0233,0.660250109,0,2.97339,30,1.6542828,100.78,1296.699341
8,12,224,11,14.771,0.739317438,0,2.6873,30,1.797786,100.787,1372.397049
8,12,224,12,15.607,0.851991213,0,2.58277,30,2.031804,100.79,1493.006661
8,12,224,13,15.5734,0.837308672,0,2.47367,30,1.443474,100.808,1052.286372
8,12,224,14,15.8727,0.912264396,0,2.18907,30,1.2432744,100.817,938.323368
8,12,224,15,15.7775,0.90133379,0,2.63291,30,1.3052124,100.81,985.997151
8,12,224,16,15.9837,0.954121401,0,2.02645,30,1.0017792,100.803,802.3208535
8,12,224,17,15.5767,0.865817944,0,1.73832,30,0.439524,100.81,450.694314
8,12,224,18,15.2507,0.848104794,0,1.74583,30,0.34686468,100.818,346.705335
8,12,224,19,14.7986,0.774299307,0,1.11294,30,0,100.812,180.5173079
8,12,224,20,14.3164,0.726745565,0,1.13166,30,0,100.838,14.26184807
8,12,224,21,13.7254,0.571834855,0,1.40521,30,0,100.84,0
8,12,224,22,12.8178,0.425848187,0,1.67797,30,0,100.848,0
8,12,224,23,12.1894,0.399132511,0,2.67943,30,0,100.843,0
8,12,224,24,11.283,0.298891859,0,1.94278,30,0,100.842,0
8,13,225,1,10.0733,0.217648306,0,1.56321,30,0,100.833,0
8,13,225,2,9.23566,0.207083862,0,2.48705,30,0,100.83,0
8,13,225,3,8.30638,0.101061331,0,2.47765,30,0,100.847,0
8,13,225,4,7.86107,0.082970915,0,2.67705,30,0,100.84,3.02523489
8,13,225,5,7.84691,0.127346754,0,2.45312,30,0,100.832,92.5856865
8,13,225,6,8.6978,0.166278867,0,2.47719,30,0.13752,100.822,332.478468
8,13,225,7,10.143,0.214529198,0,2.09426,30,0.5267592,100.852,592.9814925
8,13,225,8,12.5375,0.319382566,0,1.61223,30,0.8946,100.845,828.15255
8,13,225,9,14.2566,0.463666331,0,1.85338,30,1.3252572,100.832,1094.738702
8,13,225,10,15.1215,0.583873796,0,2.16723,30,1.0052568,100.815,815.5194705
8,13,225,11,15.4596,0.771078287,0,2.14788,30,1.4925888,100.815,1121.16884
8,13,225,12,15.84,0.891248233,0,2.43722,30,0.9613692,100.81,761.2977915
8,13,225,13,16.5131,1.033077172,0,2.4493,30,1.6059996,100.78,1164.88386
8,13,225,14,16.527,0.977987358,0,1.35685,30,1.8140292,100.765,1320.102311
8,13,225,15,16.6027,1.030437913,0,0.845327,30,1.1018808,100.732,890.6516415
8,13,225,16,16.8269,1.0499361,0,1.38942,30,0.614646,100.715,543.1812885
8,13,225,17,17.0596,1.134107295,0,1.86837,30,0.769698,100.705,677.7216315
8,13,225,18,16.5484,0.93723086,0,2.2223,30,0.26929476,100.7,364.9567725
8,13,225,19,15.253,0.753846864,0,2.18496,30,0,100.69,160.7699723
8,13,225,20,13.8961,0.614848337,0,2.31838,30,0,100.695,10.40549927
8,13,225,21,13.0398,0.584021881,0,2.54354,30,0,100.705,0
8,13,225,22,11.9875,0.42165894,0,1.84182,30,0,100.718,0
8,13,225,23,11.6226,0.383093316,0,2.15283,30,0,100.715,0
8,13,225,24,11.139,0.32589386,0,1.60953,30,0,100.715,0
8,14,226,1,10.8958,0.288465413,0,1.67932,30,0,100.702,0
8,14,226,2,10.7514,0.235068722,0,2.1342,30,0,100.69,0
8,14,226,3,9.97978,0.16390333,0,2.15973,30,0,100.673,0
8,14,226,4,9.82824,0.136925561,0,2.28009,30,0,100.66,2.825774955
8,14,226,5,8.43294,0.070782543,0,2.0266,30,0,100.648,102.027078
8,14,226,6,9.81078,0.182285801,0,1.06388,30,0.12751812,100.63,302.9903145
8,14,226,7,12.0194,0.344526027,0,1.30257,30,0.31601952,100.622,429.9833025
8,14,226,8,14.023,0.490681704,0,1.83966,30,0.877068,100.617,814.587876
8,14,226,9,15.5528,0.724823522,0,1.39143,30,1.2823632,100.598,1072.631327
8,14,226,10,16.6065,0.95509079,0,1.35711,30,1.060398,100.577,906.640929
8,14,226,11,16.9506,1.196853409,0,1.41978,30,0.9047592,100.545,769.941261
8,14,226,12,17.56,1.276513882,0,0.952163,30,1.8618588,100.512,1383.000363
8,14,226,13,18.6472,1.497311067,0,2.00128,30,2.25153,100.488,1574.024535
8,14,226,14,18.5913,1.394836126,0,1.71566,30,1.80837,100.447,1328.846549
8,14,226,15,18.4736,1.422745591,0,1.84835,30,1.6177104,100.415,1215.183794
8,14,226,16,17.9044,1.327087599,0,2.05098,30,0.10728612,100.377,264.790827
8,14,226,17,17.4524,1.213068781,0,2.07585,30,0.12340404,100.348,222.073209
8,14,226,18,16.5008,1.063764624,0,1.91519,30,0,100.32,106.1495379
8,14,226,19,15.8533,0.971784734,0,1.84878,30,0,100.33,130.7835288
8,14,226,20,15.1587,0.875193885,0,1.66491,30,0,100.342,8.577065115
8,14,226,21,13.2942,0.673047634,0,2.16441,30,0,100.355,0
8,14,226,22,12.1453,0.574673927,0,2.38703,30,0,100.345,0
8,14,226,23,11.6058,0.459542363,0,2.32352,30,0,100.328,0
8,14,226,24,10.3412,0.336680559,0,2.44672,30,0,100.31,0
8,15,227,1,9.90653,0.266130705,0,2.58334,30,0,100.298,0
8,15,227,2,9.77218,0.223584183,0,2.17267,30,0,100.263,0
8,15,227,3,9.61606,0.183707719,0,2.22783,30,0,100.242,0
8,15,227,4,8.98722,0.1301434,0,2.08061,30,0,100.187,0.831109797
8,15,227,5,9.18915,0.142990752,0,2.27894,30,0,100.167,86.6016828
8,15,227,6,9.56547,0.19661627,0,1.76575,30,0.14371488,100.15,324.7645365
8,15,227,7,11.3197,0.247931393,0,1.61733,30,0.56853,100.137,613.6246395
8,15,227,8,13.0137,0.294239327,0,1.11585,30,0.765342,100.113,720.971883
8,15,227,9,14.8993,0.531679237,0,1.92818,30,1.1636748,100.087,965.7509085
8,15,227,10,16.9294,0.723368517,0,2.7044,30,1.4858568,100.037,1142.178044
8,15,227,11,17.5062,0.82804603,0,3.0709,30,0.9694008,99.9983,748.298655
8,15,227,12,14.0369,0.299565121,0,3.89946,30,0.5401296,100.028,409.4388675
8,15,227,13,14.347,0.200857244,0,2.49743,30,0.380628,100.001,303.156891
8,15,227,14,15.7079,0.548255526,0,2.37484,30,0.7063884,99.9853,528.487596
8,15,227,15,16.7612,0.841349447,0,2.86588,30,0.6643728,99.9742,546.8377455
8,15,227,16,16.2933,0.903559824,0,3.40238,30,0.18432756,99.9728,268.747533
8,15,227,17,15.9587,0.800924922,0,3.21122,30,0.026999676,99.9775,191.255117
8,15,227,18,15.973,0.801992349,0,2.56665,30,0.03960648,99.98,217.1520045
8,15,227,19,15.2425,0.628312718,0,1.96643,30,0,99.9783,70.34525595
8,15,227,20,13.7287,0.4818786,0,2.37748,30,0,99.9857,6.34969053
8,15,227,21,12.0586,0.402282798,0,2.87919,30,0,99.9928,0
8,15,227,22,11.1883,0.283929401,0,2.54131,30,0,99.9847,0
8,15,227,23,10.6657,0.223232153,0,2.48679,30,0,99.9865,0
8,15,227,24,10.0793,0.145843624,0,2.56861,30,0,99.9607,0
8,16,228,1,10.4353,0.136492253,0,2.52217,30,0,99.926,0
8,16,228,2,10.1812,0.125065447,0,2.49545,30,0,99.9052,0
8,16,228,3,10.2642,0.089681826,0,2.47644,30,0,99.879,0
8,16,228,4,10.1055,0.054271201,0,2.37704,30,0,99.8618,1.063821281
8,16,228,5,10.2675,0.057366644,0,2.21647,30,0,99.862,80.75073465
8,16,228,6,10.6387,0.075916549,0,1.95628,30,0,99.868,112.1666513
8,16,228,7,11.59,0.144204299,0,1.92025,30,0.18107172,99.8853,174.0012876
8,16,228,8,13.3166,0.285323693,0,1.97177,30,0.539244,99.8843,450.7950825
8,16,228,9,15.4287,0.602343262,0,2.71493,30,1.3498668,99.8792,1098.162774
8,16,228,10,16.0857,0.91336245,0,3.32124,30,1.1698812,99.8752,894.141522
8,16,228,11,16.4425,1.002681984,0,3.05797,30,1.3518288,99.8663,1010.263851
8,16,228,12,17.2522,1.199345455,0,3.67232,30,2.2853556,99.854,1615.944231
8,16,228,13,16.7495,1.157019182,0,4.01854,30,0.9950148,99.8632,808.0050195
8,16,228,14,17.0873,1.155456744,0,3.58459,30,1.7407836,99.8632,1281.04115
8,16,228,15,16.9499,1.129918347,0,4.36532,30,1.0984212,99.8645,829.1499525
8,16,228,16,16.7563,1.076006644,0,3.56412,30,1.1086056,99.8723,871.7359545
8,16,228,17,16.631,1.037446742,0,3.92356,30,0.7612488,99.8568,661.464999
8,16,228,18,16.0492,0.923778325,0,3.15764,30,0.28746576,99.8702,379.119888
8,16,228,19,15.0584,0.725319017,0,2.26713,30,0,99.8853,135.8698703
8,16,228,20,14.1034,0.576632632,0,1.8584,30,0,99.9108,5.55180966
8,16,228,21,13.3076,0.385394373,0,2.01154,30,0,99.9143,0
8,16,228,22,11.7259,0.229180412,0,2.01008,30,0,99.9192,0
8,16,228,23,10.7559,0.164662017,0,2.21636,30,0,99.9242,0
8,16,228,24,9.83445,0.080648932,0,2.31248,30,0,99.9375,0
8,17,229,1,9.00663,0.01360601,0,2.29039,30,0,99.9353,0
8,17,229,2,8.73089,0,0,2.47091,30,0,99.9222,0
8,17,229,3,8.46411,0,0,2.50476,30,0,99.9232,0
8,17,229,4,8.23875,0,0,2.37384,30,0,99.9205,0.565154991
8,17,229,5,7.98987,0,0,2.33018,30,0,99.932,75.49802235
8,17,229,6,8.29423,0,0,2.09009,30,0.10959516,99.9593,296.839323
8,17,229,7,10.2,0.088051113,0,1.33469,30,0.4975776,99.9893,557.3094435
8,17,229,8,13.3182,0.289437805,0,1.24939,30,0.88344,99.9858,815.9513355
8,17,229,9,15.7218,0.582885339,0,0.934101,30,1.3088808,99.9747,1072.232366
8,17,229,10,15.9353,0.74271639,0,1.42041,30,0.506214,99.9742,452.689119
8,17,229,11,16.9186,0.985296718,0,1.18559,30,1.848564,99.959,1403.945816
8,17,229,12,17.9013,1.14281986,0,1.45717,30,1.5249024,99.9305,1126.951718
8,17,229,13,17.6093,1.12001641,0,0.56734,30,0.7970184,99.9157,666.0859545
8,17,229,14,18.1484,1.192035615,0,0.532211,30,0.9366516,99.9035,769.673916
8,17,229,15,18.4154,1.262738571,0,0.92758,30,0.8756712,99.8935,735.930864
8,17,229,16,19.0686,1.368893079,0,1.69583,30,1.295406,99.877,982.904175
8,17,229,17,19.0124,1.411610767,0,1.36798,30,0.8880084,99.853,726.257088
8,17,229,18,18.4296,1.238127169,0,1.57603,30,0.09235116,99.8507,234.4389435
8,17,229,19,17.7153,1.084683108,0,1.82827,30,0,99.867,86.0698719
8,17,229,20,16.2469,0.819818888,0,1.56087,30,0,99.9002,3.12497514
8,17,229,21,14.5923,0.652972198,0,2.43961,30,0,99.9277,0
8,17,229,22,13.1877,0.461191589,0,3.14034,30,0,99.951,0
8,17,229,23,12.377,0.360182024,0,2.95755,30,0,99.9758,0
8,17,229,24,11.625,0.268298499,0,2.42668,30,0,99.979,0
8,18,230,1,10.9362,0.196537033,0,2.9155,30,0,99.9685,0
8,18,230,2,10.2274,0.142304946,0,2.88065,30,0,99.9693,0
8,18,230,3,9.75978,0.098593304,0,2.14084,30,0,99.9647,0
8,18,230,4,9.63362,0.097559991,0,2.73,30,0,99.9603,1.928176457
8,18,230,5,8.77726,0.0728327,0,2.21747,30,0,99.9858,82.1802078
8,18,230,6,9.4289,0.141181592,0,2.38113,30,0.08255376,100.003,279.585288
8,18,230,7,11.9157,0.319595577,0,1.12519,30,0.4713408,100.02,546.8377455
8,18,230,8,14.4318,0.512371017,0,1.34617,30,0.8511012,100.063,803.219544
8,18,230,9,16.9919,0.842514038,0,2.43452,30,1.2294972,100.092,1040.085158
8,18,230,10,18.5235,1.19009763,0,2.28362,30,1.5534432,100.102,1233.367367
8,18,230,11,18.8764,1.315164378,0,3.47294,30,1.49535,100.09,1151.952588
8,18,230,12,19.0231,1.353288249,0,2.16138,30,1.18701,100.11,963.2913345
8,18,230,13,19.0409,1.303552227,0,1.03173,30,0.878544,100.108,715.818294
8,18,230,14,20.1597,1.539438036,0,1.19526,30,1.6952832,100.093,1222.031939
8,18,230,15,20.0311,1.53352534,0,2.38733,30,0.5271588,100.098,522.10422
8,18,230,16,20.511,1.591968403,0,2.0587,30,1.2005172,100.09,902.984472
8,18,230,17,20.0347,1.469853448,0,1.77002,30,0.4325796,100.08,466.9838505
8,18,230,18,19.9279,1.474499698,0,0.72288,30,0.16652556,100.08,281.645901
8,18,230,19,18.5737,1.082350482,0,2.8554,30,0,100.112,59.50750095
8,18,230,20,16.1567,0.671625371,0,2.67211,30,0,100.142,3.690121905
8,18,230,21,15.196,0.554624287,0,2.45419,30,0,100.175,0
8,18,230,22,13.8091,0.421659303,0,1.8903,30,0,100.22,0
8,18,230,23,13.6654,0.367081831,0,2.28999,30,0,100.23,0
8,18,230,24,13.0923,0.313864717,0,1.59183,30,0,100.233,0
8,19,231,1,12.5219,0.180967538,0,2.09731,30,0,100.23,0
8,19,231,2,11.9643,0.104850207,0,2.42274,30,0,100.21,0
8,19,231,3,10.9793,0.041564532,0,1.7771,30,0,100.21,0
8,19,231,4,10.9155,0.024832753,0,1.34736,30,0,100.2,0.465420911
8,19,231,5,10.9154,0.008277094,0,1.15465,30,0,100.2,58.17776805
8,19,231,6,10.8178,0.006060136,0,1.21231,30,0.09869868,100.197,119.6798684
8,19,231,7,11.8186,0.045331964,0,1.02669,30,0.32715936,100.17,299.4325695
8,19,231,8,14.1745,0.149776792,0,0.833023,30,0.7735644,100.167,669.176874
8,19,231,9,16.653,0.447458281,0,1.58396,30,0.9502992,100.162,816.4161045
8,19,231,10,17.4055,0.637615265,0,1.98448,30,0.8807328,100.165,684.900873
8,19,231,11,17.8174,0.757805318,0,1.95989,30,0.6159204,100.118,517.283784
8,19,231,12,17.0813,0.523367212,0,2.11355,30,1.0932048,100.068,821.6025975
8,19,231,13,18.2384,0.726833912,0,3.46261,30,1.8458136,100.015,1326.551495
8,19,231,14,18.6994,0.902948515,0,3.53995,30,0.5486508,99.958,461.3654925
8,19,231,15,18.5618,0.869068892,0,4.08616,30,0.6475644,99.9132,545.50719
8,19,231,16,19.1715,1.177041647,0,3.7837,30,0.9391284,99.8877,762.1615215
8,19,231,17,18.1832,1.003684198,0,4.0327,30,0.29905344,99.8775,357.7096665
8,19,231,18,17.5928,1.082878454,0,4.16498,30,0.31236228,99.8868,341.6196105
8,19,231,19,16.3572,0.802751116,0,2.64106,30,0,99.9093,68.3173413
8,19,231,20,15.4643,0.424400574,0,2.67709,30,0,99.9138,2.06114769
8,19,231,21,14.2505,0.262252487,0,2.42449,30,0,99.9177,0
8,19,231,22,13.6652,0.207819688,0,2.71763,30,0,99.9172,0
8,19,231,23,13.1904,0.106307551,0,2.36335,30,0,99.9248,0
8,19,231,24,12.8452,0.052460224,0,2.28913,30,0,99.9155,0
8,20,232,1,12.6149,0.028031068,0.345,2.33992,30,0,99.9238,0
8,20,232,2,12.5906,0.007786885,0.345,2.39724,30,0,99.9375,0
8,20,232,3,12.5017,0,0.345,2.4917,30,0,99.944,0
8,20,232,4,12.8774,0,0.345,3.10357,30,0,99.941,0.06642495
8,20,232,5,13.3841,0.00922813,0.345,2.80889,30,0,99.9548,12.46666752
8,20,232,6,13.3104,0.00994914,0.345,2.5671,30,0.0050337,100,65.72430045
8,20,232,7,13.8945,0.056180464,0.345,2.6602,30,0.26209224,100.025,233.807598
8,20,232,8,14.7917,0.145769372,0.345,3.15756,30,0.2383218,100.067,215.8564095
8,20,232,9,15.6326,0.328204823,0.345,4.02235,30,0.5273388,100.117,401.9244165
8,20,232,10,14.8787,0.202514683,0.345,4.12397,30,0.6061536,100.178,457.3758825
8,20,232,11,14.8787,0.202514683,0.345,3.28719,30,0.329535,100.257,282.9764565
8,20,232,12,16.1982,0.375959115,0.345,2.56535,30,1.0857708,100.28,801.4242195
8,20,232,13,16.1982,0.375959115,0.345,3.38203,30,1.3572936,100.295,980.6769855
8,20,232,14,16.4854,0.572203104,0.345,3.25129,30,1.3431708,100.31,998.2641735
8,20,232,15,16.3861,0.770694649,0.345,3.51403,30,1.0305612,100.338,813.9565305
8,20,232,16,16.9146,0.885561193,0.345,2.89462,30,1.0566936,100.353,817.812468
8,20,232,17,15.3628,0.664107511,0.345,2.86467,30,0.15638832,100.408,174.1674528
8,20,232,18,14.9276,0.554523255,0.345,1.86779,30,0.10211292,100.43,150.0985881
8,20,232,19,14.2924,0.482365294,0.345,1.77221,30,0,100.457,52.8253155
8,20,232,20,13.2513,0.362632888,0.345,1.75966,30,0,100.508,0.864355176
8,20,232,21,12.6803,0.249200079,0.345,1.82192,30,0,100.533,0
8,20,232,22,12.4213,0.19998978,0.345,1.88673,30,0,100.568,0
8,20,232,23,11.9545,0.129986265,0.345,2.04287,30,0,100.592,0
8,20,232,24,11.6686,0.092287287,0.345,2.09941,30,0,100.61,0
8,21,233,1,10.189,0.02822229,0,2.04783,30,0,100.635,0
8,21,233,2,9.91011,0.101833979,0,2.7994,30,0,100.637,0
8,21,233,3,9.6652,0.177704769,0,2.57229,30,0,100.655,0
8,21,233,4,9.06133,0.174652916,0,2.51557,30,0,100.665,0
8,21,233,5,8.36338,0.198871144,0,2.99416,30,0,100.678,39.5608905
8,21,233,6,8.49697,0.231786934,0,2.86804,30,0,100.703,161.534579
8,21,233,7,9.22461,0.27402605,0,2.86395,30,0.4457376,100.722,551.392893
8,21,233,8,10.7613,0.355100415,0,2.42904,30,0.9801828,100.745,868.809555
8,21,233,9,12.4218,0.511735087,0,2.26008,30,1.5586416,100.767,1202.848907
8,21,233,10,12.387,0.631584611,0,2.66615,30,0.9359352,100.79,800.957394
8,21,233,11,13.2184,0.711485858,0,2.34437,30,1.5331032,100.78,1200.788294
8,21,233,12,13.9839,0.788772033,0,2.58548,30,1.6090956,100.773,1239.384686
8,21,233,13,14.6014,0.896583256,0,2.61221,30,1.8456876,100.762,1387.057838
8,21,233,14,14.9334,0.926215562,0,2.09692,30,1.2710736,100.74,949.3276995
8,21,233,15,15.2427,0.986662842,0,2.2775,30,0.9837864,100.728,788.922756
8,21,233,16,15.5871,1.056240679,0,2.3523,30,1.1560644,100.718,880.046271
8,21,233,17,15.0078,0.924944071,0,1.29488,30,0.23612832,100.705,278.1560205
8,21,233,18,15.1869,0.963736208,0,2.12402,30,0.310059,100.715,368.9463825
8,21,233,19,14.1761,0.777138854,0,1.69587,30,0,100.738,72.7721316
8,21,233,20,13.4048,0.658470383,0,1.66178,30,0,100.772,0.365688887
8,21,233,21,12.0876,0.476083166,0,2.1939,30,0,100.792,0
8,21,233,22,10.1653,0.356979433,0,2.28943,30,0,100.815,0
8,21,233,23,9.55301,0.316946644,0,2.50307,30,0,100.843,0
8,21,233,24,8.80619,0.221007157,0,2.53576,30,0,100.857,0
8,22,234,1,8.33668,0.190819085,0,2.46889,30,0,100.863,0
8,22,234,2,8.16355,0.200890623,0,2.58561,30,0,100.88,0
8,22,234,3,7.11128,0.115870314,0,2.55436,30,0,100.897,0
8,22,234,4,6.65131,0.103122042,0,2.58902,30,0,100.91,0
8,22,234,5,6.64954,0.119750595,0,2.70374,30,0,100.92,45.24567345
8,22,234,6,6.59656,0.129880499,0,2.44942,30,0.035779428,100.955,268.8812055
8,22,234,7,8.96561,0.274240844,0,2.9269,30,0.4677228,100.983,555.04935
8,22,234,8,10.258,0.422411776,0,3.96668,30,0.793962,100.998,743.379507
8,22,234,9,11.1963,0.521465838,0,2.90808,30,1.2201336,101.018,981.0430425
8,22,234,10,11.5605,0.541358393,0,2.70757,30,1.134126,101.04,922.4656965
8,22,234,11,12.4052,0.667658205,0,3.52276,30,1.7052156,101.04,1321.831827
8,22,234,12,13.4462,0.80603091,0,3.58829,30,1.939122,101.03,1437.621003
8,22,234,13,14.1205,0.908720901,0,3.05911,30,1.5739056,101.04,1164.585668
8,22,234,14,14.5077,0.940415027,0,3.50586,30,1.2957588,101.03,972.1342845
8,22,234,15,14.8678,0.96040821,0,2.43225,30,1.5711804,101.038,1120.802783
8,22,234,16,14.856,0.952287407,0,2.34895,30,0.8135964,101.043,651.157821
